"","row_id","SITE","REGION","REGION_SUB","YEAR","DATE","SI_LATI","SI_LONG","DEPTH","HABITAT","REEF_ZONE","OCEAN","coral_cover","SI_LONG_360","JURISDICTION","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd","long_bin_0.5","lat_bin_0.5","long_bin_2.5","lat_bin_2.5","admin","my_cell","cell_0.5","cell_2.5","n"
"11",574,"USVI-26","STT","STT",2013,2013-07-09,18.31743,-64.82829,10.3632,"PVMT","Not available","CARIB",0,295.17171,"USVI",27.18,1.22,11.3627767665223,0.17974094691711,0.04237083,0.00761577310586391,5.69472834447152,2,0.12420947474693,697.927873378443,86.6892545635785,0.0418196877920392,27.56386,1.15271201954348,1.31260096774614,0.0139348376522358,0.0182908813877101,-64.8291666666667,18.3208333333333,-64.8125,18.3125,"STEER","-64.8125_18.3125","-64.829_18.321","-64.812_18.312",3
"12",587,"USVI-271","STJ","STJ",2013,2013-07-18,18.33071,-64.80951,8.9916,"PTRF","Not available","CARIB",2.97029702970297,295.19049,"USVI",27.15,1.18,11.3584097185143,0.17974094691711,0.04237083,0.00761577310586391,5.66769959052569,3,0.124757907398857,688.728570719508,85.9243352487718,0.0418196877920392,27.56386,1.15271201954348,0.382661286779574,1.03965401956847,0.397835344933627,-64.8125,18.3291666666667,-64.8125,18.3125,"OPEN","-64.8125_18.3125","-64.812_18.329","-64.812_18.312",3
"13",638,"USVI-317","STJ","STJ",2015,2015-07-15,18.325415,-64.796685,3.3528,"PVMT","Not available","CARIB",7,295.203315,"USVI",27.16,1.21,11.3584097185143,0.17974094691711,0.04237083,0.00761577310586391,5.66769959052569,3,0.124757907398857,688.728570719508,85.9243352487718,0.0418196877920392,27.56386,1.15271201954348,0.382661286779574,1.03965401956847,0.397835344933627,-64.7958333333333,18.3291666666667,-64.8125,18.3125,"OPEN","-64.8125_18.3125","-64.796_18.329","-64.812_18.312",3
"14",671,"USVI-347","STT_STJ_offshore","MSR",2015,2015-07-16,18.291918,-64.803906,23.0124,"PVMT","Not available","CARIB",0,295.196094,"USVI",27.16,1.21,11.3535076045366,0.17974094691711,0.04237083,0.00761577310586391,5.65783929767122,2,0.124757907398857,688.728570719508,85.9243352487718,0.0418196877920392,27.56386,1.15271201954348,0.280144667186878,2.48365348057263,0.69578227772255,-64.8041666666667,18.2958333333333,-64.8125,18.3125,"OPEN","-64.8125_18.3125","-64.804_18.296","-64.812_18.312",3
"15",675,"USVI-350","STT_STJ_offshore","MSR",2015,2015-07-17,18.29283,-64.80297,20.1168,"PVMT","Not available","CARIB",6,295.19703,"USVI",27.16,1.21,11.3535076045366,0.17974094691711,0.04237083,0.00761577310586391,5.65783929767122,2,0.124757907398857,688.728570719508,85.9243352487718,0.0418196877920392,27.56386,1.15271201954348,0.280144667186878,2.48365348057263,0.69578227772255,-64.8041666666667,18.2958333333333,-64.8125,18.3125,"OPEN","-64.8125_18.3125","-64.804_18.296","-64.812_18.312",3
"16",790,"USVI-454","STT","STT",2015,2015-07-15,18.297976,-64.831871,15.3924,"PVMT","Not available","CARIB",5,295.168129,"USVI",27.18,1.22,11.3627767665223,0.17974094691711,0.04237083,0.00761577310586391,5.69472834447152,2,0.12420947474693,697.927873378443,86.6892545635785,0.0418196877920392,27.56386,1.15271201954348,1.31260096774614,0.0139348376522358,0.0182908813877101,-64.8291666666667,18.2958333333333,-64.8125,18.3125,"STEER","-64.8125_18.3125","-64.829_18.296","-64.812_18.312",3
"17",791,"USVI-455","STT","STT",2015,2015-07-15,18.299778,-64.832363,12.4968,"PVMT","Not available","CARIB",4,295.167637,"USVI",27.18,1.22,11.3627767665223,0.17974094691711,0.04237083,0.00761577310586391,5.69472834447152,2,0.12420947474693,697.927873378443,86.6892545635785,0.0418196877920392,27.56386,1.15271201954348,1.31260096774614,0.0139348376522358,0.0182908813877101,-64.8291666666667,18.2958333333333,-64.8125,18.3125,"STEER","-64.8125_18.3125","-64.829_18.296","-64.812_18.312",3
"18",795,"USVI-459","STT","STT",2015,2015-07-16,18.315199,-64.825904,5.9436,"AGRF","Not available","CARIB",8,295.174096,"USVI",27.18,1.22,11.3627767665223,0.17974094691711,0.04237083,0.00761577310586391,5.69472834447152,2,0.12420947474693,697.927873378443,86.6892545635785,0.0418196877920392,27.56386,1.15271201954348,1.31260096774614,0.0139348376522358,0.0182908813877101,-64.8291666666667,18.3125,-64.8125,18.3125,"STEER","-64.8125_18.3125","-64.829_18.312","-64.812_18.312",3
"19",797,"USVI-460","STT","STT",2015,2015-07-17,18.297547,-64.829502,5.6388,"BDRK","Not available","CARIB",29,295.170498,"USVI",27.18,1.22,11.3627767665223,0.17974094691711,0.04237083,0.00761577310586391,5.69472834447152,2,0.12420947474693,697.927873378443,86.6892545635785,0.0418196877920392,27.56386,1.15271201954348,1.31260096774614,0.0139348376522358,0.0182908813877101,-64.8291666666667,18.2958333333333,-64.8125,18.3125,"STEER","-64.8125_18.3125","-64.829_18.296","-64.812_18.312",3
"20",799,"USVI-462","STT","STT",2015,2015-07-17,18.314287,-64.82684,2.8956,"PTRF","Not available","CARIB",0,295.17316,"USVI",27.18,1.22,11.3627767665223,0.17974094691711,0.04237083,0.00761577310586391,5.69472834447152,2,0.12420947474693,697.927873378443,86.6892545635785,0.0418196877920392,27.56386,1.15271201954348,1.31260096774614,0.0139348376522358,0.0182908813877101,-64.8291666666667,18.3125,-64.8125,18.3125,"STEER","-64.8125_18.3125","-64.829_18.312","-64.812_18.312",3
"21",800,"USVI-463","STT","STT",2015,2015-07-15,18.316951,-64.831598,11.5824,"PTRF","Not available","CARIB",3,295.168402,"USVI",27.18,1.22,11.3627767665223,0.17974094691711,0.04237083,0.00761577310586391,5.69472834447152,2,0.12420947474693,697.927873378443,86.6892545635785,0.0418196877920392,27.56386,1.15271201954348,1.31260096774614,0.0139348376522358,0.0182908813877101,-64.8291666666667,18.3208333333333,-64.8125,18.3125,"STEER","-64.8125_18.3125","-64.829_18.321","-64.812_18.312",3
"22",805,"USVI-468","STT","STT",2015,2015-07-16,18.315596,-64.831583,3.6576,"SCR","Not available","CARIB",2.97029702970297,295.168417,"USVI",27.18,1.22,11.3627767665223,0.17974094691711,0.04237083,0.00761577310586391,5.69472834447152,2,0.12420947474693,697.927873378443,86.6892545635785,0.0418196877920392,27.56386,1.15271201954348,1.31260096774614,0.0139348376522358,0.0182908813877101,-64.8291666666667,18.3125,-64.8125,18.3125,"STEER","-64.8125_18.3125","-64.829_18.312","-64.812_18.312",3
"23",829,"USVI-49","STT","STT",2013,2013-07-17,18.31695,-64.83207,14.9352,"PTRF","Not available","CARIB",0,295.16793,"USVI",27.18,1.22,11.3627767665223,0.17974094691711,0.04237083,0.00761577310586391,5.69472834447152,2,0.12420947474693,697.927873378443,86.6892545635785,0.0418196877920392,27.56386,1.15271201954348,1.31260096774614,0.0139348376522358,0.0182908813877101,-64.8291666666667,18.3208333333333,-64.8125,18.3125,"STEER","-64.8125_18.3125","-64.829_18.321","-64.812_18.312",3
"24",837,"USVI-497","STT","STT",2015,2015-07-22,18.306721,-64.814937,24.8412,"PVMT","Not available","CARIB",0,295.185063,"USVI",27.16,1.21,11.3584097185143,0.17974094691711,0.04237083,0.00761577310586391,5.66769959052569,2,0.124757907398857,688.728570719508,85.9243352487718,0.0418196877920392,27.56386,1.15271201954348,0.382661286779574,1.03965401956847,0.397835344933627,-64.8125,18.3041666666667,-64.8125,18.3125,"OPEN","-64.8125_18.3125","-64.812_18.304","-64.812_18.312",3
"25",838,"USVI-498","STT","STT",2015,2015-07-22,18.306784,-64.808316,20.8788,"PVMT","Not available","CARIB",0.99009900990099,295.191684,"USVI",27.16,1.21,11.3584097185143,0.17974094691711,0.04237083,0.00761577310586391,5.66769959052569,2,0.124757907398857,688.728570719508,85.9243352487718,0.0418196877920392,27.56386,1.15271201954348,0.382661286779574,1.03965401956847,0.397835344933627,-64.8041666666667,18.3041666666667,-64.8125,18.3125,"OPEN","-64.8125_18.3125","-64.804_18.304","-64.812_18.312",3
"26",850,"USVI-508","STT","STT",2015,2015-07-17,18.294024,-64.820007,22.2504,"SCR","Not available","CARIB",1,295.179993,"USVI",27.16,1.21,11.3526980256493,0.17974094691711,0.04237083,0.00761577310586391,5.68514863427725,2,0.133485769429867,670.533648249233,89.5066999651645,0.0418196877920392,27.56386,1.15271201954348,0.260893049362319,2.10590887627952,0.549416988411739,-64.8208333333333,18.2958333333333,-64.8125,18.3125,"OPEN","-64.8125_18.3125","-64.821_18.296","-64.812_18.312",3
"27",1161,"USVI-9","STT","STT",2013,2013-07-11,18.3174,-64.8316,12.0396,"PTRF","Not available","CARIB",3,295.1684,"USVI",27.18,1.22,11.3627767665223,0.17974094691711,0.04237083,0.00761577310586391,5.69472834447152,2,0.12420947474693,697.927873378443,86.6892545635785,0.0418196877920392,27.56386,1.15271201954348,1.31260096774614,0.0139348376522358,0.0182908813877101,-64.8291666666667,18.3208333333333,-64.8125,18.3125,"STEER","-64.8125_18.3125","-64.829_18.321","-64.812_18.312",3
"28",164,"PRICO-246","NPRICO","NPRICO",2016,2016-06-13,18.41384,-65.61424,25.7555991758208,"PVMT","Not available","CARIB",2,294.38576,"PRICO",27.1,1.21,14.0503138693138,0.198229450403886,0.05654183,0.0112082558857299,7.51115142669261,2,0.151064569595527,988.279926921716,149.294081800328,0.0414161875463861,27.45228,1.1369687770559,0.629923521176024,5.16125547794589,3.25119622435672,-65.6125,18.4125,-65.6041666666667,18.3958333333333,"NER","-65.6041666666667_18.3958333333333","-65.612_18.413","-65.604_18.396",2
"29",171,"PRICO-252","EPRICO","EPRICO",2016,2016-06-14,18.38037,-65.61176,8.83919971714561,"PVMT","Not available","CARIB",7,294.38824,"PRICO",27.1,1.22,13.814009431838,0.198229450403886,0.05654183,0.0112082558857299,7.38523561806757,2,0.154389753047411,976.419744016786,150.749203149368,0.0414161875463861,27.45228,1.1369687770559,0.615852821385103,5.12271197818015,3.15483662490551,-65.6125,18.3791666666667,-65.6041666666667,18.3958333333333,"NER","-65.6041666666667_18.3958333333333","-65.612_18.379","-65.604_18.396",2
"30",435,"USVI-137","STJ","STJ",2013,2013-07-15,18.36071,-64.83727,24.9936,"PTRF","Not available","CARIB",32,295.16273,"USVI",27.14,1.19,11.3688472207523,0.219520173971111,0.04509606,0.00989949493661166,5.71364638566297,2,0.210593720922997,902.435940974608,190.047342704489,0.0431982017853647,27.40891,1.1840156248969,0.607576236648072,0.982251184538526,0.596792478145029,-64.8375,18.3625,-64.8541666666667,18.3541666666667,"OPEN","-64.8541666666667_18.3541666666667","-64.838_18.363","-64.854_18.354",2
"31",436,"USVI-138","STJ","STJ",2013,2013-07-11,18.31604,-64.68544,15.3924,"BDRK","Not available","CARIB",5.94059405940594,295.31456,"USVI",27.09,1.22,11.3653415102644,0.226955192035562,0.03772349,0.0085615419172016,5.64784176035306,4,0.144259363067129,660.23422331056,95.2449685299021,0.0416317498524248,27.65661,1.15139306928607,0.282035546949173,0.23453127270238,0.0661461557733014,-64.6875,18.3125,-64.6875,18.3125,"OPEN","-64.6875_18.3125","-64.688_18.312","-64.688_18.312",2
"32",448,"USVI-149","STJ","STJ",2013,2013-07-11,18.32327,-64.68504,19.05,"PVMT","Not available","CARIB",14.1414141414141,295.31496,"USVI",27.09,1.22,11.3653415102644,0.226955192035562,0.03772349,0.0085615419172016,5.64784176035306,4,0.144259363067129,660.23422331056,95.2449685299021,0.0416317498524248,27.65661,1.15139306928607,0.282035546949173,0.23453127270238,0.0661461557733014,-64.6875,18.3208333333333,-64.6875,18.3125,"OPEN","-64.6875_18.3125","-64.688_18.321","-64.688_18.312",2
"33",449,"USVI-15","STT","STT",2013,2013-07-11,18.35835,-64.84812,4.4196,"BDRK","Not available","CARIB",3,295.15188,"USVI",27.14,1.19,11.3688472207523,0.219520173971111,0.04509606,0.00989949493661166,5.71364638566297,2,0.210593720922997,902.435940974608,190.047342704489,0.0431982017853647,27.40891,1.1840156248969,0.607576236648072,0.982251184538526,0.596792478145029,-64.8458333333333,18.3625,-64.8541666666667,18.3541666666667,"OPEN","-64.8541666666667_18.3541666666667","-64.846_18.363","-64.854_18.354",2
"34",474,"USVI-172","STT_STJ_offshore","MSR",2013,2013-07-08,18.31105,-64.73789,21.6408,"AGRF","Not available","CARIB",0,295.26211,"USVI",27.13,1.22,11.3651096772758,0.207286211513182,0.03916267,0.00811788149704096,5.65070085828386,4,0.138184219121907,673.362555751991,93.0480789525203,0.04317986086386,27.65177,1.19399958123946,0.29644488879021,2.63913701320329,0.782358678381177,-64.7375,18.3125,-64.7291666666667,18.3125,"VICR","-64.7291666666667_18.3125","-64.738_18.312","-64.729_18.312",2
"35",476,"USVI-174","STT_STJ_offshore","MSR",2013,2013-07-15,18.28229,-64.95654,28.956,"AGRF","Not available","CARIB",0,295.04346,"USVI",27.21,1.21,11.3169835710812,0.197029884819366,0.03490587,0.00687749954561976,5.80048596676025,3,0.120523233963203,753.469092563643,90.8105317270899,0.0406999362125779,27.65822,1.12568778975345,0.243054812109636,1.64306056728368,0.399353777465886,-64.9541666666667,18.2791666666667,-64.9375,18.2708333333333,"OPEN","-64.9375_18.2708333333333","-64.954_18.279","-64.938_18.271",2
"36",477,"USVI-175","STT_STJ_offshore","MSR",2013,2013-07-15,18.30285,-64.74585,23.9268,"PTRF","Not available","CARIB",11.4583333333333,295.25415,"USVI",27.16,1.22,11.3651096772758,0.207286211513182,0.03916267,0.00811788149704096,5.65070085828386,4,0.138184219121907,673.362555751991,93.0480789525203,0.04317986086386,27.65177,1.19399958123946,0.29644488879021,2.63913701320329,0.782358678381177,-64.7458333333333,18.3041666666667,-64.7291666666667,18.3125,"VICR","-64.7291666666667_18.3125","-64.746_18.304","-64.729_18.312",2
"37",478,"USVI-176","STT_STJ_offshore","MSR",2013,2013-07-08,18.30431,-64.73404,25.6032,"PTRF","Not available","CARIB",0,295.26596,"USVI",27.13,1.22,11.3653415102644,0.207286211513182,0.03916267,0.00811788149704096,5.64784176035306,4,0.143391372736769,674.75882098413,96.7545936071581,0.04317986086386,27.65177,1.19399958123946,0.282135920961052,2.99207726278499,0.844172474122466,-64.7375,18.3041666666667,-64.7291666666667,18.3125,"VICR","-64.7291666666667_18.3125","-64.738_18.304","-64.729_18.312",2
"38",479,"USVI-177","STT_STJ_offshore","MSR",2013,2013-07-08,18.30702,-64.73454,24.8412,"PTRF","Not available","CARIB",26.2626262626262,295.26546,"USVI",27.13,1.22,11.3653415102644,0.207286211513182,0.03916267,0.00811788149704096,5.64784176035306,4,0.143391372736769,674.75882098413,96.7545936071581,0.04317986086386,27.65177,1.19399958123946,0.282135920961052,2.99207726278499,0.844172474122466,-64.7375,18.3041666666667,-64.7291666666667,18.3125,"VICR","-64.7291666666667_18.3125","-64.738_18.304","-64.729_18.312",2
"39",484,"USVI-181","STT_STJ_offshore","MSR",2013,2013-07-08,18.302,-64.68909,18.288,"PVMT","Not available","CARIB",2.04081632653062,295.31091,"USVI",27.09,1.22,11.3653415102644,0.226955192035562,0.03772349,0.0085615419172016,5.64784176035306,4,0.144259363067129,660.23422331056,95.2449685299021,0.0416317498524248,27.65661,1.15139306928607,0.282035546949173,0.23453127270238,0.0661461557733014,-64.6875,18.3041666666667,-64.6875,18.3125,"VICR","-64.6875_18.3125","-64.688_18.304","-64.688_18.312",2
"40",485,"USVI-182","STT_STJ_offshore","MSR",2013,2013-07-08,18.30333,-64.69241,23.7744,"PVMT","Not available","CARIB",8,295.30759,"USVI",27.09,1.22,11.3653415102644,0.226955192035562,0.03772349,0.0085615419172016,5.64784176035306,4,0.144259363067129,660.23422331056,95.2449685299021,0.0416317498524248,27.65661,1.15139306928607,0.282035546949173,0.23453127270238,0.0661461557733014,-64.6958333333333,18.3041666666667,-64.6875,18.3125,"VICR","-64.6875_18.3125","-64.696_18.304","-64.688_18.312",2
"41",486,"USVI-183","STT_STJ_offshore","MSR",2013,2013-07-13,18.30426,-64.68911,14.6304,"PVMT","Not available","CARIB",4,295.31089,"USVI",27.09,1.22,11.3653415102644,0.226955192035562,0.03772349,0.0085615419172016,5.64784176035306,4,0.144259363067129,660.23422331056,95.2449685299021,0.0416317498524248,27.65661,1.15139306928607,0.282035546949173,0.23453127270238,0.0661461557733014,-64.6875,18.3041666666667,-64.6875,18.3125,"VICR","-64.6875_18.3125","-64.688_18.304","-64.688_18.312",2
"42",487,"USVI-184","STT_STJ_offshore","MSR",2013,2013-07-08,18.30649,-64.69244,16.4592,"PVMT","Not available","CARIB",1.92307692307692,295.30756,"USVI",27.09,1.22,11.3653415102644,0.226955192035562,0.03772349,0.0085615419172016,5.64784176035306,4,0.144259363067129,660.23422331056,95.2449685299021,0.0416317498524248,27.65661,1.15139306928607,0.282035546949173,0.23453127270238,0.0661461557733014,-64.6958333333333,18.3041666666667,-64.6875,18.3125,"VICR","-64.6875_18.3125","-64.696_18.304","-64.688_18.312",2
"43",490,"USVI-187","STT_STJ_offshore","MSR",2013,2013-07-15,18.30477,-64.78275,17.8308,"PVMT","Not available","CARIB",3,295.21725,"USVI",27.16,1.22,11.3584097185143,0.193491411700896,0.0416352,0.00805605362444913,5.66769959052569,4,0.124757907398857,688.728570719508,85.9243352487718,0.0422014996715273,27.652,1.16695586891707,0.382661286779574,1.03965401956847,0.397835344933627,-64.7791666666667,18.3041666666667,-64.7708333333333,18.3125,"OPEN","-64.7708333333333_18.3125","-64.779_18.304","-64.771_18.312",2
"44",491,"USVI-188","STT_STJ_offshore","MSR",2013,2013-07-15,18.30375,-64.6962,26.8224,"SCR","Not available","CARIB",0,295.3038,"USVI",27.09,1.22,11.3653415102644,0.226955192035562,0.03772349,0.0085615419172016,5.64784176035306,4,0.143391372736769,674.75882098413,96.7545936071581,0.0416317498524248,27.65661,1.15139306928607,0.282135920961052,2.99207726278499,0.844172474122466,-64.6958333333333,18.3041666666667,-64.6875,18.3125,"VICR","-64.6875_18.3125","-64.696_18.304","-64.688_18.312",2
"45",492,"USVI-189","STT_STJ_offshore","MSR",2013,2013-07-15,18.30557,-64.69385,24.2316,"SCR","Not available","CARIB",0.99009900990099,295.30615,"USVI",27.09,1.22,11.3653415102644,0.226955192035562,0.03772349,0.0085615419172016,5.64784176035306,4,0.144259363067129,660.23422331056,95.2449685299021,0.0416317498524248,27.65661,1.15139306928607,0.282035546949173,0.23453127270238,0.0661461557733014,-64.6958333333333,18.3041666666667,-64.6875,18.3125,"VICR","-64.6875_18.3125","-64.696_18.304","-64.688_18.312",2
"46",499,"USVI-195","STT_STJ_offshore","MSR",2013,2013-07-16,18.26231,-64.87641,22.7076,"HARD","Not available","CARIB",10.8910891089109,295.12359,"USVI",27.19,1.2,11.3438675558093,0.180125939815213,0.03475896,0.00626099033699941,5.71038700014724,2,0.12420947474693,697.927873378443,86.6892545635785,0.0407940644403839,27.63992,1.12754467760706,0.243509032403518,1.83518556830807,0.446884262019598,-64.8791666666667,18.2625,-64.8958333333333,18.2708333333333,"OPEN","-64.8958333333333_18.2708333333333","-64.879_18.262","-64.896_18.271",2
"47",537,"USVI-226","STT","STT",2013,2013-07-17,18.33717,-64.84269,17.3736,"PVMT","Not available","CARIB",0,295.15731,"USVI",27.14,1.19,11.3627767665223,0.219520173971111,0.04509606,0.00989949493661166,5.69472834447152,2,0.12420947474693,697.927873378443,86.6892545635785,0.0431982017853647,27.40891,1.1840156248969,1.31260096774614,0.0139348376522358,0.0182908813877101,-64.8458333333333,18.3375,-64.8541666666667,18.3541666666667,"OPEN","-64.8541666666667_18.3541666666667","-64.846_18.337","-64.854_18.354",2
"48",547,"USVI-235","STJ","STJ",2013,2013-07-18,18.30368,-64.70377,4.2672,"BDRK","Not available","CARIB",1,295.29623,"USVI",27.13,1.22,11.3653415102644,0.226955192035562,0.03772349,0.0085615419172016,5.64784176035306,4,0.143391372736769,674.75882098413,96.7545936071581,0.0416317498524248,27.65661,1.15139306928607,0.282135920961052,2.99207726278499,0.844172474122466,-64.7041666666667,18.3041666666667,-64.6875,18.3125,"VIIS","-64.6875_18.3125","-64.704_18.304","-64.688_18.312",2
"49",550,"USVI-238","STJ","STJ",2013,2013-07-12,18.31644,-64.69112,2.8956,"BDRK","Not available","CARIB",22.7722772277228,295.30888,"USVI",27.09,1.22,11.3653415102644,0.226955192035562,0.03772349,0.0085615419172016,5.64784176035306,4,0.144259363067129,660.23422331056,95.2449685299021,0.0416317498524248,27.65661,1.15139306928607,0.282035546949173,0.23453127270238,0.0661461557733014,-64.6875,18.3125,-64.6875,18.3125,"OPEN","-64.6875_18.3125","-64.688_18.312","-64.688_18.312",2
"50",551,"USVI-239","STJ","STJ",2013,2013-07-15,18.31962,-64.78811,1.3716,"BDRK","Not available","CARIB",0,295.21189,"USVI",27.16,1.21,11.3584097185143,0.193491411700896,0.0416352,0.00805605362444913,5.66769959052569,3,0.124757907398857,688.728570719508,85.9243352487718,0.0422014996715273,27.652,1.16695586891707,0.382661286779574,1.03965401956847,0.397835344933627,-64.7875,18.3208333333333,-64.7708333333333,18.3125,"OPEN","-64.7708333333333_18.3125","-64.787_18.321","-64.771_18.312",2
"51",553,"USVI-240","STJ","STJ",2013,2013-07-19,18.31868,-64.74364,8.9916,"PVMT","Not available","CARIB",7.07070707070707,295.25636,"USVI",27.16,1.22,11.3651096772758,0.207286211513182,0.03916267,0.00811788149704096,5.65070085828386,4,0.138184219121907,673.362555751991,93.0480789525203,0.04317986086386,27.65177,1.19399958123946,0.29644488879021,2.63913701320329,0.782358678381177,-64.7458333333333,18.3208333333333,-64.7291666666667,18.3125,"VIIS","-64.7291666666667_18.3125","-64.746_18.321","-64.729_18.312",2
