"","n_cells_model","n_cells_null","n_cells_oasis","model_null_ratio","lrr","null_percentage","model_percentage"
"98",33,28,136,1.17857142857143,0.164303051291276,20.5882352941176,24.2647058823529
"99",33,29,136,1.13793103448276,0.129211731480006,21.3235294117647,24.2647058823529
"100",30,35,136,0.857142857142857,-0.154150679827258,25.7352941176471,22.0588235294118
"101",34,30,136,1.13333333333333,0.125163142954006,22.0588235294118,25
"102",38,28,136,1.35714285714286,0.305381649551182,20.5882352941176,27.9411764705882
"103",35,25,136,1.4,0.336472236621213,18.3823529411765,25.7352941176471
"104",32,29,136,1.10344827586207,0.0984400728132525,21.3235294117647,23.5294117647059
"105",37,33,136,1.12121212121212,0.114410351177744,24.2647058823529,27.2058823529412
"106",34,28,136,1.21428571428571,0.194156014440957,20.5882352941176,25
"107",31,31,136,1,0,22.7941176470588,22.7941176470588
"108",35,33,136,1.06060606060606,0.0588405000229334,24.2647058823529,25.7352941176471
"109",37,26,136,1.42307692307692,0.352821374622742,19.1176470588235,27.2058823529412
"110",38,30,136,1.26666666666667,0.23638877806423,22.0588235294118,27.9411764705882
"111",37,28,136,1.32142857142857,0.27871340246902,20.5882352941176,27.2058823529412
"112",36,26,136,1.38461538461538,0.325422400434628,19.1176470588235,26.4705882352941
"113",35,31,136,1.12903225806452,0.121360857004268,22.7941176470588,25.7352941176471
"114",37,26,136,1.42307692307692,0.352821374622742,19.1176470588235,27.2058823529412
"115",36,31,136,1.16129032258065,0.149531733970964,22.7941176470588,26.4705882352941
"116",31,28,136,1.10714285714286,0.101782694309942,20.5882352941176,22.7941176470588
"117",32,31,136,1.03225806451613,0.0317486983145803,22.7941176470588,23.5294117647059
"118",35,26,136,1.34615384615385,0.297251523467932,19.1176470588235,25.7352941176471
"119",39,32,136,1.21875,0.19782574332992,23.5294117647059,28.6764705882353
"120",28,24,136,1.16666666666667,0.154150679827258,17.6470588235294,20.5882352941176
"121",31,30,136,1.03333333333333,0.032789822822991,22.0588235294118,22.7941176470588
"122",30,27,136,1.11111111111111,0.105360515657826,19.8529411764706,22.0588235294118
"123",35,34,136,1.02941176470588,0.0289875368732522,25,25.7352941176471
"124",34,25,136,1.36,0.307484699747961,18.3823529411765,25
"125",31,18,136,1.72222222222222,0.543615446588982,13.2352941176471,22.7941176470588
"126",33,34,136,0.970588235294118,-0.0298529631496812,25,24.2647058823529
"127",28,28,136,1,0,20.5882352941176,20.5882352941176
"128",34,27,136,1.25925925925926,0.230523658611832,19.8529411764706,25
"129",36,36,136,1,0,26.4705882352941,26.4705882352941
"130",35,25,136,1.4,0.336472236621213,18.3823529411765,25.7352941176471
"131",33,30,136,1.1,0.0953101798043249,22.0588235294118,24.2647058823529
"132",36,25,136,1.44,0.364643113587909,18.3823529411765,26.4705882352941
"133",38,30,136,1.26666666666667,0.23638877806423,22.0588235294118,27.9411764705882
"134",32,34,136,0.941176470588235,-0.0606246218164349,25,23.5294117647059
"135",32,29,136,1.10344827586207,0.0984400728132525,21.3235294117647,23.5294117647059
"136",30,28,136,1.07142857142857,0.0689928714869514,20.5882352941176,22.0588235294118
"137",40,29,136,1.37931034482759,0.321583624127462,21.3235294117647,29.4117647058824
"138",32,31,136,1.03225806451613,0.0317486983145803,22.7941176470588,23.5294117647059
"139",33,27,136,1.22222222222222,0.200670695462151,19.8529411764706,24.2647058823529
"140",34,30,136,1.13333333333333,0.125163142954006,22.0588235294118,25
"141",31,24,136,1.29166666666667,0.255933374137201,17.6470588235294,22.7941176470588
"142",30,23,136,1.30434782608696,0.265703165733006,16.9117647058824,22.0588235294118
"143",31,24,136,1.29166666666667,0.255933374137201,17.6470588235294,22.7941176470588
"144",37,19,136,1.94736842105263,0.666478933477784,13.9705882352941,27.2058823529412
"145",30,30,136,1,0,22.0588235294118,22.0588235294118
"146",38,32,136,1.1875,0.171850256926659,23.5294117647059,27.9411764705882
"147",34,31,136,1.09677419354839,0.0923733201310151,22.7941176470588,25
"148",30,29,136,1.03448275862069,0.0339015516756814,21.3235294117647,22.0588235294118
"149",29,42,136,0.69047619047619,-0.370373788296894,30.8823529411765,21.3235294117647
"150",33,29,136,1.13793103448276,0.129211731480006,21.3235294117647,24.2647058823529
"151",32,22,136,1.45454545454545,0.374693449441411,16.1764705882353,23.5294117647059
"152",33,29,136,1.13793103448276,0.129211731480006,21.3235294117647,24.2647058823529
"153",31,26,136,1.19230769230769,0.175890666463664,19.1176470588235,22.7941176470588
"154",34,29,136,1.17241379310345,0.159064694629687,21.3235294117647,25
"155",34,27,136,1.25925925925926,0.230523658611832,19.8529411764706,25
"156",37,25,136,1.48,0.392042087776024,18.3823529411765,27.2058823529412
"157",38,33,136,1.15151515151515,0.141078598259906,24.2647058823529,27.9411764705882
"158",32,28,136,1.14285714285714,0.133531392624523,20.5882352941176,23.5294117647059
"159",31,32,136,0.96875,-0.0317486983145803,23.5294117647059,22.7941176470588
"160",35,31,136,1.12903225806452,0.121360857004268,22.7941176470588,25.7352941176471
"161",35,30,136,1.16666666666667,0.154150679827258,22.0588235294118,25.7352941176471
"162",31,37,136,0.837837837837838,-0.176930708159078,27.2058823529412,22.7941176470588
"163",34,28,136,1.21428571428571,0.194156014440957,20.5882352941176,25
"164",33,29,136,1.13793103448276,0.129211731480006,21.3235294117647,24.2647058823529
"165",35,34,136,1.02941176470588,0.0289875368732522,25,25.7352941176471
"166",36,35,136,1.02857142857143,0.0281708769666962,25.7352941176471,26.4705882352941
"167",34,32,136,1.0625,0.0606246218164348,23.5294117647059,25
"168",36,26,136,1.38461538461538,0.325422400434628,19.1176470588235,26.4705882352941
"169",37,30,136,1.23333333333333,0.209720530982069,22.0588235294118,27.2058823529412
"170",33,26,136,1.26923076923077,0.238411023444998,19.1176470588235,24.2647058823529
"171",36,24,136,1.5,0.405465108108164,17.6470588235294,26.4705882352941
"172",36,31,136,1.16129032258065,0.149531733970964,22.7941176470588,26.4705882352941
"173",28,26,136,1.07692307692308,0.0741079721537218,19.1176470588235,20.5882352941176
"174",33,27,136,1.22222222222222,0.200670695462151,19.8529411764706,24.2647058823529
"175",34,29,136,1.17241379310345,0.159064694629687,21.3235294117647,25
"176",34,22,136,1.54545454545455,0.435318071257845,16.1764705882353,25
"177",34,28,136,1.21428571428571,0.194156014440957,20.5882352941176,25
"178",35,34,136,1.02941176470588,0.0289875368732522,25,25.7352941176471
"179",33,31,136,1.06451612903226,0.0625203569813339,22.7941176470588,24.2647058823529
"180",36,27,136,1.33333333333333,0.287682072451781,19.8529411764706,26.4705882352941
"181",36,32,136,1.125,0.117783035656383,23.5294117647059,26.4705882352941
"182",33,26,136,1.26923076923077,0.238411023444998,19.1176470588235,24.2647058823529
"183",30,24,136,1.25,0.22314355131421,17.6470588235294,22.0588235294118
"184",36,25,136,1.44,0.364643113587909,18.3823529411765,26.4705882352941
"185",34,33,136,1.03030303030303,0.0298529631496811,24.2647058823529,25
"186",30,34,136,0.882352941176471,-0.125163142954006,25,22.0588235294118
"187",37,30,136,1.23333333333333,0.209720530982069,22.0588235294118,27.2058823529412
"188",27,30,136,0.9,-0.105360515657826,22.0588235294118,19.8529411764706
"189",35,33,136,1.06060606060606,0.0588405000229334,24.2647058823529,25.7352941176471
"190",34,31,136,1.09677419354839,0.0923733201310151,22.7941176470588,25
"191",36,27,136,1.33333333333333,0.287682072451781,19.8529411764706,26.4705882352941
"192",33,27,136,1.22222222222222,0.200670695462151,19.8529411764706,24.2647058823529
"193",34,26,136,1.30769230769231,0.268263986594679,19.1176470588235,25
"194",38,39,136,0.974358974358974,-0.0259754864032607,28.6764705882353,27.9411764705882
"195",36,29,136,1.24137931034483,0.216223108469636,21.3235294117647,26.4705882352941
"196",29,24,136,1.20833333333333,0.189241999638528,17.6470588235294,21.3235294117647
"197",35,27,136,1.2962962962963,0.259511195485085,19.8529411764706,25.7352941176471
"198",32,28,136,1.14285714285714,0.133531392624523,20.5882352941176,23.5294117647059
"199",31,31,136,1,0,22.7941176470588,22.7941176470588
"200",35,29,136,1.20689655172414,0.18805223150294,21.3235294117647,25.7352941176471
"201",31,31,136,1,0,22.7941176470588,22.7941176470588
"202",32,22,136,1.45454545454545,0.374693449441411,16.1764705882353,23.5294117647059
"203",34,32,136,1.0625,0.0606246218164348,23.5294117647059,25
"204",31,24,136,1.29166666666667,0.255933374137201,17.6470588235294,22.7941176470588
"205",33,33,136,1,0,24.2647058823529,24.2647058823529
"206",34,25,136,1.36,0.307484699747961,18.3823529411765,25
"207",30,26,136,1.15384615384615,0.143100843640673,19.1176470588235,22.0588235294118
"208",33,31,136,1.06451612903226,0.0625203569813339,22.7941176470588,24.2647058823529
"209",34,29,136,1.17241379310345,0.159064694629687,21.3235294117647,25
"210",32,27,136,1.18518518518519,0.169899036795397,19.8529411764706,23.5294117647059
"211",33,26,136,1.26923076923077,0.238411023444998,19.1176470588235,24.2647058823529
"212",37,25,136,1.48,0.392042087776024,18.3823529411765,27.2058823529412
"213",34,27,136,1.25925925925926,0.230523658611832,19.8529411764706,25
"214",38,29,136,1.31034482758621,0.270290329739912,21.3235294117647,27.9411764705882
"215",29,29,136,1,0,21.3235294117647,21.3235294117647
"216",30,29,136,1.03448275862069,0.0339015516756814,21.3235294117647,22.0588235294118
"217",32,24,136,1.33333333333333,0.287682072451781,17.6470588235294,23.5294117647059
"218",29,30,136,0.966666666666667,-0.0339015516756813,22.0588235294118,21.3235294117647
"219",31,23,136,1.34782608695652,0.298492988555997,16.9117647058824,22.7941176470588
"220",30,29,136,1.03448275862069,0.0339015516756814,21.3235294117647,22.0588235294118
"221",38,27,136,1.40740740740741,0.341749293722057,19.8529411764706,27.9411764705882
"222",33,31,136,1.06451612903226,0.0625203569813339,22.7941176470588,24.2647058823529
"223",33,24,136,1.375,0.318453731118535,17.6470588235294,24.2647058823529
"224",32,27,136,1.18518518518519,0.169899036795397,19.8529411764706,23.5294117647059
"225",28,26,136,1.07692307692308,0.0741079721537218,19.1176470588235,20.5882352941176
"226",37,28,136,1.32142857142857,0.27871340246902,20.5882352941176,27.2058823529412
"227",34,30,136,1.13333333333333,0.125163142954006,22.0588235294118,25
"228",36,31,136,1.16129032258065,0.149531733970964,22.7941176470588,26.4705882352941
"229",34,27,136,1.25925925925926,0.230523658611832,19.8529411764706,25
"230",26,22,136,1.18181818181818,0.167054084663166,16.1764705882353,19.1176470588235
"231",34,30,136,1.13333333333333,0.125163142954006,22.0588235294118,25
"232",37,26,136,1.42307692307692,0.352821374622742,19.1176470588235,27.2058823529412
"233",33,26,136,1.26923076923077,0.238411023444998,19.1176470588235,24.2647058823529
"234",37,23,136,1.60869565217391,0.475423696715075,16.9117647058824,27.2058823529412
"235",35,29,136,1.20689655172414,0.18805223150294,21.3235294117647,25.7352941176471
"236",31,21,136,1.47619047619048,0.389464766761723,15.4411764705882,22.7941176470588
"237",32,30,136,1.06666666666667,0.0645385211375712,22.0588235294118,23.5294117647059
"238",30,28,136,1.07142857142857,0.0689928714869514,20.5882352941176,22.0588235294118
"239",35,32,136,1.09375,0.0896121586896871,23.5294117647059,25.7352941176471
"240",30,28,136,1.07142857142857,0.0689928714869514,20.5882352941176,22.0588235294118
"241",31,27,136,1.14814814814815,0.138150338480817,19.8529411764706,22.7941176470588
"242",36,23,136,1.56521739130435,0.44802472252696,16.9117647058824,26.4705882352941
"243",33,26,136,1.26923076923077,0.238411023444998,19.1176470588235,24.2647058823529
"244",32,25,136,1.28,0.246860077931526,18.3823529411765,23.5294117647059
"245",36,39,136,0.923076923076923,-0.0800427076735364,28.6764705882353,26.4705882352941
"246",32,21,136,1.52380952380952,0.421213465076303,15.4411764705882,23.5294117647059
"247",33,37,136,0.891891891891892,-0.114410351177744,27.2058823529412,24.2647058823529
"248",33,24,136,1.375,0.318453731118535,17.6470588235294,24.2647058823529
"249",31,24,136,1.29166666666667,0.255933374137201,17.6470588235294,22.7941176470588
"250",28,29,136,0.96551724137931,-0.0350913198112701,21.3235294117647,20.5882352941176
"251",38,34,136,1.11764705882353,0.111225635110224,25,27.9411764705882
"252",36,34,136,1.05882352941176,0.0571584138399486,25,26.4705882352941
"253",33,27,136,1.22222222222222,0.200670695462151,19.8529411764706,24.2647058823529
"254",35,22,136,1.59090909090909,0.464305608131098,16.1764705882353,25.7352941176471
"255",35,29,136,1.20689655172414,0.18805223150294,21.3235294117647,25.7352941176471
"256",33,31,136,1.06451612903226,0.0625203569813339,22.7941176470588,24.2647058823529
"257",30,21,136,1.42857142857143,0.356674943938732,15.4411764705882,22.0588235294118
"258",35,23,136,1.52173913043478,0.419853845560264,16.9117647058824,25.7352941176471
"259",37,26,136,1.42307692307692,0.352821374622742,19.1176470588235,27.2058823529412
"260",36,34,136,1.05882352941176,0.0571584138399486,25,26.4705882352941
"261",35,23,136,1.52173913043478,0.419853845560264,16.9117647058824,25.7352941176471
"262",32,35,136,0.914285714285714,-0.0896121586896872,25.7352941176471,23.5294117647059
"263",32,29,136,1.10344827586207,0.0984400728132525,21.3235294117647,23.5294117647059
"264",34,19,136,1.78947368421053,0.581921545449721,13.9705882352941,25
"265",38,27,136,1.40740740740741,0.341749293722057,19.8529411764706,27.9411764705882
"266",34,21,136,1.61904761904762,0.481838086892738,15.4411764705882,25
"267",35,23,136,1.52173913043478,0.419853845560264,16.9117647058824,25.7352941176471
"268",34,35,136,0.971428571428571,-0.0289875368732523,25.7352941176471,25
"269",33,28,136,1.17857142857143,0.164303051291276,20.5882352941176,24.2647058823529
"270",34,29,136,1.17241379310345,0.159064694629687,21.3235294117647,25
"271",36,22,136,1.63636363636364,0.492476485097794,16.1764705882353,26.4705882352941
"272",32,28,136,1.14285714285714,0.133531392624523,20.5882352941176,23.5294117647059
"273",35,29,136,1.20689655172414,0.18805223150294,21.3235294117647,25.7352941176471
"274",36,23,136,1.56521739130435,0.44802472252696,16.9117647058824,26.4705882352941
"275",36,31,136,1.16129032258065,0.149531733970964,22.7941176470588,26.4705882352941
"276",35,31,136,1.12903225806452,0.121360857004268,22.7941176470588,25.7352941176471
"277",38,30,136,1.26666666666667,0.23638877806423,22.0588235294118,27.9411764705882
"278",32,29,136,1.10344827586207,0.0984400728132525,21.3235294117647,23.5294117647059
"279",34,29,136,1.17241379310345,0.159064694629687,21.3235294117647,25
"280",34,33,136,1.03030303030303,0.0298529631496811,24.2647058823529,25
"281",31,29,136,1.06896551724138,0.0666913744986721,21.3235294117647,22.7941176470588
"282",36,27,136,1.33333333333333,0.287682072451781,19.8529411764706,26.4705882352941
"283",33,24,136,1.375,0.318453731118535,17.6470588235294,24.2647058823529
"284",36,20,136,1.8,0.587786664902119,14.7058823529412,26.4705882352941
"285",28,25,136,1.12,0.113328685307003,18.3823529411765,20.5882352941176
"286",34,27,136,1.25925925925926,0.230523658611832,19.8529411764706,25
"287",35,29,136,1.20689655172414,0.18805223150294,21.3235294117647,25.7352941176471
"288",29,33,136,0.878787878787879,-0.129211731480006,24.2647058823529,21.3235294117647
"289",38,28,136,1.35714285714286,0.305381649551182,20.5882352941176,27.9411764705882
"290",37,32,136,1.15625,0.145182009844498,23.5294117647059,27.2058823529412
"291",40,24,136,1.66666666666667,0.510825623765991,17.6470588235294,29.4117647058824
"292",35,32,136,1.09375,0.0896121586896871,23.5294117647059,25.7352941176471
"293",30,29,136,1.03448275862069,0.0339015516756814,21.3235294117647,22.0588235294118
"294",35,26,136,1.34615384615385,0.297251523467932,19.1176470588235,25.7352941176471
"295",40,28,136,1.42857142857143,0.356674943938732,20.5882352941176,29.4117647058824
"296",29,31,136,0.935483870967742,-0.0666913744986723,22.7941176470588,21.3235294117647
"297",33,21,136,1.57142857142857,0.451985123743057,15.4411764705882,24.2647058823529
"298",27,33,136,0.818181818181818,-0.200670695462151,24.2647058823529,19.8529411764706
"299",37,20,136,1.85,0.615185639090233,14.7058823529412,27.2058823529412
"300",37,25,136,1.48,0.392042087776024,18.3823529411765,27.2058823529412
"301",32,32,136,1,0,23.5294117647059,23.5294117647059
"302",30,29,136,1.03448275862069,0.0339015516756814,21.3235294117647,22.0588235294118
"303",40,37,136,1.08108108108108,0.0779615414697119,27.2058823529412,29.4117647058824
"304",31,29,136,1.06896551724138,0.0666913744986721,21.3235294117647,22.7941176470588
"305",30,26,136,1.15384615384615,0.143100843640673,19.1176470588235,22.0588235294118
"306",34,26,136,1.30769230769231,0.268263986594679,19.1176470588235,25
"307",41,25,136,1.64,0.494696241836107,18.3823529411765,30.1470588235294
"308",32,35,136,0.914285714285714,-0.0896121586896872,25.7352941176471,23.5294117647059
"309",34,23,136,1.47826086956522,0.390866308687012,16.9117647058824,25
"310",38,32,136,1.1875,0.171850256926659,23.5294117647059,27.9411764705882
"311",32,30,136,1.06666666666667,0.0645385211375712,22.0588235294118,23.5294117647059
"312",33,20,136,1.65,0.500775287912489,14.7058823529412,24.2647058823529
"313",35,32,136,1.09375,0.0896121586896871,23.5294117647059,25.7352941176471
"314",36,31,136,1.16129032258065,0.149531733970964,22.7941176470588,26.4705882352941
"315",37,20,136,1.85,0.615185639090233,14.7058823529412,27.2058823529412
"316",32,20,136,1.6,0.470003629245736,14.7058823529412,23.5294117647059
"317",29,30,136,0.966666666666667,-0.0339015516756813,22.0588235294118,21.3235294117647
"318",35,33,136,1.06060606060606,0.0588405000229334,24.2647058823529,25.7352941176471
"319",32,28,136,1.14285714285714,0.133531392624523,20.5882352941176,23.5294117647059
"320",34,33,136,1.03030303030303,0.0298529631496811,24.2647058823529,25
"321",34,31,136,1.09677419354839,0.0923733201310151,22.7941176470588,25
"322",32,29,136,1.10344827586207,0.0984400728132525,21.3235294117647,23.5294117647059
"323",33,26,136,1.26923076923077,0.238411023444998,19.1176470588235,24.2647058823529
"324",32,27,136,1.18518518518519,0.169899036795397,19.8529411764706,23.5294117647059
"325",31,24,136,1.29166666666667,0.255933374137201,17.6470588235294,22.7941176470588
"326",32,20,136,1.6,0.470003629245736,14.7058823529412,23.5294117647059
"327",31,26,136,1.19230769230769,0.175890666463664,19.1176470588235,22.7941176470588
"328",30,21,136,1.42857142857143,0.356674943938732,15.4411764705882,22.0588235294118
"329",35,28,136,1.25,0.22314355131421,20.5882352941176,25.7352941176471
"330",32,31,136,1.03225806451613,0.0317486983145803,22.7941176470588,23.5294117647059
"331",35,31,136,1.12903225806452,0.121360857004268,22.7941176470588,25.7352941176471
"332",32,32,136,1,0,23.5294117647059,23.5294117647059
"333",32,29,136,1.10344827586207,0.0984400728132525,21.3235294117647,23.5294117647059
"334",34,34,136,1,0,25,25
"335",34,27,136,1.25925925925926,0.230523658611832,19.8529411764706,25
"336",30,20,136,1.5,0.405465108108164,14.7058823529412,22.0588235294118
"337",35,33,136,1.06060606060606,0.0588405000229334,24.2647058823529,25.7352941176471
"338",30,27,136,1.11111111111111,0.105360515657826,19.8529411764706,22.0588235294118
"339",30,32,136,0.9375,-0.0645385211375712,23.5294117647059,22.0588235294118
"340",30,25,136,1.2,0.182321556793955,18.3823529411765,22.0588235294118
"341",34,26,136,1.30769230769231,0.268263986594679,19.1176470588235,25
"342",34,23,136,1.47826086956522,0.390866308687012,16.9117647058824,25
"343",40,26,136,1.53846153846154,0.430782916092454,19.1176470588235,29.4117647058824
"344",37,26,136,1.42307692307692,0.352821374622742,19.1176470588235,27.2058823529412
"345",33,27,136,1.22222222222222,0.200670695462151,19.8529411764706,24.2647058823529
"346",33,26,136,1.26923076923077,0.238411023444998,19.1176470588235,24.2647058823529
"347",37,32,136,1.15625,0.145182009844498,23.5294117647059,27.2058823529412
"348",40,28,136,1.42857142857143,0.356674943938732,20.5882352941176,29.4117647058824
"349",35,21,136,1.66666666666667,0.510825623765991,15.4411764705882,25.7352941176471
"350",33,29,136,1.13793103448276,0.129211731480006,21.3235294117647,24.2647058823529
"351",32,25,136,1.28,0.246860077931526,18.3823529411765,23.5294117647059
"352",36,31,136,1.16129032258065,0.149531733970964,22.7941176470588,26.4705882352941
"353",31,26,136,1.19230769230769,0.175890666463664,19.1176470588235,22.7941176470588
"354",34,30,136,1.13333333333333,0.125163142954006,22.0588235294118,25
"355",36,31,136,1.16129032258065,0.149531733970964,22.7941176470588,26.4705882352941
"356",36,32,136,1.125,0.117783035656383,23.5294117647059,26.4705882352941
